Location,Timestamp,Current_Speed,Free_Flow_Speed,Confidence,Congestion_Level,Road_Closure,Temperature,Humidity,Wind_Speed,Rainfall,Hour,Month,Day_of_Week,Is_Weekend,Is_Rush_Hour
District_1,2025-09-24 14:53:00+07:00,8,25,1,312.1212121212121,False,31.66,69,1.54,0,14,9,2,0,0
Thu_Thiem,2025-09-24 14:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,14,9,2,0,0
Tan_Son_Nhat,2025-09-24 14:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,14,9,2,0,0
Binh_Thanh,2025-09-24 14:53:00+07:00,20,33,1,165.48223350253807,False,31.72,69,1.54,0,14,9,2,0,0
Phu_My_Hung,2025-09-24 14:53:00+07:00,32,42,1,131.1926605504587,False,31.73,69,1.54,0,14,9,2,0,0
District_1,2025-09-24 15:53:00+07:00,8,25,1,312.1212121212121,False,31.66,69,1.54,0,15,9,2,0,0
Thu_Thiem,2025-09-24 15:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,15,9,2,0,0
Tan_Son_Nhat,2025-09-24 15:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,15,9,2,0,0
Binh_Thanh,2025-09-24 15:53:00+07:00,20,33,1,165.48223350253807,False,31.72,69,1.54,0,15,9,2,0,0
Phu_My_Hung,2025-09-24 15:53:00+07:00,32,42,1,131.1926605504587,False,31.73,69,1.54,0,15,9,2,0,0
District_1,2025-09-24 16:53:00+07:00,8,25,1,312.1212121212121,False,31.66,69,1.54,0,16,9,2,0,1
Thu_Thiem,2025-09-24 16:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,16,9,2,0,1
Tan_Son_Nhat,2025-09-24 16:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,16,9,2,0,1
Binh_Thanh,2025-09-24 16:53:00+07:00,20,33,1,165.48223350253807,False,31.72,69,1.54,0,16,9,2,0,1
Phu_My_Hung,2025-09-24 16:53:00+07:00,32,42,1,131.1926605504587,False,31.73,69,1.54,0,16,9,2,0,1
District_1,2025-09-24 17:53:00+07:00,5,24,1,485.2941176470588,False,31.66,69,1.54,0,17,9,2,0,1
Thu_Thiem,2025-09-24 17:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,17,9,2,0,1
Tan_Son_Nhat,2025-09-24 17:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,17,9,2,0,1
Binh_Thanh,2025-09-24 17:53:00+07:00,21,32,1,152.70935960591132,False,31.72,69,1.54,0,17,9,2,0,1
Phu_My_Hung,2025-09-24 17:53:00+07:00,32,42,1,131.1926605504587,False,31.73,69,1.54,0,17,9,2,0,1
District_1,2025-09-24 18:53:00+07:00,5,24,1,485.2941176470588,False,31.66,69,1.54,0,18,9,2,0,1
Thu_Thiem,2025-09-24 18:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,18,9,2,0,1
Tan_Son_Nhat,2025-09-24 18:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,18,9,2,0,1
Binh_Thanh,2025-09-24 18:53:00+07:00,21,32,1,152.70935960591132,False,31.72,69,1.54,0,18,9,2,0,1
Phu_My_Hung,2025-09-24 18:53:00+07:00,32,42,1,131.1926605504587,False,31.73,69,1.54,0,18,9,2,0,1
District_1,2025-09-24 19:53:00+07:00,5,24,1,485.2941176470588,False,31.66,69,1.54,0,19,9,2,0,1
Thu_Thiem,2025-09-24 19:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,19,9,2,0,1
Tan_Son_Nhat,2025-09-24 19:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,19,9,2,0,1
Binh_Thanh,2025-09-24 19:53:00+07:00,21,32,1,152.70935960591132,False,31.72,69,1.54,0,19,9,2,0,1
Phu_My_Hung,2025-09-24 19:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,19,9,2,0,1
District_1,2025-09-24 20:53:00+07:00,5,27,1,550.0,False,31.66,69,1.54,0,20,9,2,0,0
Thu_Thiem,2025-09-24 20:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,20,9,2,0,0
Tan_Son_Nhat,2025-09-24 20:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,20,9,2,0,0
Binh_Thanh,2025-09-24 20:53:00+07:00,21,33,1,157.36040609137058,False,31.72,69,1.54,0,20,9,2,0,0
Phu_My_Hung,2025-09-24 20:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,20,9,2,0,0
District_1,2025-09-24 21:53:00+07:00,5,27,1,550.0,False,31.66,69,1.54,0,21,9,2,0,0
Thu_Thiem,2025-09-24 21:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,21,9,2,0,0
Tan_Son_Nhat,2025-09-24 21:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,21,9,2,0,0
Binh_Thanh,2025-09-24 21:53:00+07:00,21,33,1,157.36040609137058,False,31.72,69,1.54,0,21,9,2,0,0
Phu_My_Hung,2025-09-24 21:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,21,9,2,0,0
District_1,2025-09-24 22:53:00+07:00,5,27,1,550.0,False,31.66,69,1.54,0,22,9,2,0,0
Thu_Thiem,2025-09-24 22:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,22,9,2,0,0
Tan_Son_Nhat,2025-09-24 22:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,22,9,2,0,0
Binh_Thanh,2025-09-24 22:53:00+07:00,20,32,1,160.59113300492612,False,31.72,69,1.54,0,22,9,2,0,0
Phu_My_Hung,2025-09-24 22:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,22,9,2,0,0
District_1,2025-09-24 23:53:00+07:00,5,26,1,532.258064516129,False,31.66,69,1.54,0,23,9,2,0,0
Thu_Thiem,2025-09-24 23:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,23,9,2,0,0
Tan_Son_Nhat,2025-09-24 23:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,23,9,2,0,0
Binh_Thanh,2025-09-24 23:53:00+07:00,20,32,1,160.59113300492612,False,31.72,69,1.54,0,23,9,2,0,0
Phu_My_Hung,2025-09-24 23:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,23,9,2,0,0
District_1,2025-09-25 00:53:00+07:00,5,26,1,532.258064516129,False,31.66,69,1.54,0,0,9,3,0,0
Thu_Thiem,2025-09-25 00:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,0,9,3,0,0
Tan_Son_Nhat,2025-09-25 00:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,0,9,3,0,0
Binh_Thanh,2025-09-25 00:53:00+07:00,20,32,1,160.59113300492612,False,31.72,69,1.54,0,0,9,3,0,0
Phu_My_Hung,2025-09-25 00:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,0,9,3,0,0
District_1,2025-09-25 01:53:00+07:00,5,26,1,532.258064516129,False,31.66,69,1.54,0,1,9,3,0,0
Thu_Thiem,2025-09-25 01:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,1,9,3,0,0
Tan_Son_Nhat,2025-09-25 01:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,1,9,3,0,0
Binh_Thanh,2025-09-25 01:53:00+07:00,21,32,1,152.70935960591132,False,31.72,69,1.54,0,1,9,3,0,0
Phu_My_Hung,2025-09-25 01:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,1,9,3,0,0
District_1,2025-09-25 02:53:00+07:00,7,24,1,344.11764705882354,False,31.66,69,1.54,0,2,9,3,0,0
Thu_Thiem,2025-09-25 02:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,2,9,3,0,0
Tan_Son_Nhat,2025-09-25 02:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,2,9,3,0,0
Binh_Thanh,2025-09-25 02:53:00+07:00,21,32,1,152.70935960591132,False,31.72,69,1.54,0,2,9,3,0,0
Phu_My_Hung,2025-09-25 02:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,2,9,3,0,0
District_1,2025-09-25 03:53:00+07:00,7,24,1,344.11764705882354,False,31.66,69,1.54,0,3,9,3,0,0
Thu_Thiem,2025-09-25 03:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,3,9,3,0,0
Tan_Son_Nhat,2025-09-25 03:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,3,9,3,0,0
Binh_Thanh,2025-09-25 03:53:00+07:00,21,32,1,152.70935960591132,False,31.72,69,1.54,0,3,9,3,0,0
Phu_My_Hung,2025-09-25 03:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,3,9,3,0,0
District_1,2025-09-25 04:53:00+07:00,7,25,1,354.54545454545456,False,31.66,69,1.54,0,4,9,3,0,0
Thu_Thiem,2025-09-25 04:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,4,9,3,0,0
Tan_Son_Nhat,2025-09-25 04:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,4,9,3,0,0
Binh_Thanh,2025-09-25 04:53:00+07:00,24,32,1,133.4975369458128,False,31.72,69,1.54,0,4,9,3,0,0
Phu_My_Hung,2025-09-25 04:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,4,9,3,0,0
District_1,2025-09-25 05:53:00+07:00,7,25,1,354.54545454545456,False,31.66,69,1.54,0,5,9,3,0,0
Thu_Thiem,2025-09-25 05:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,5,9,3,0,0
Tan_Son_Nhat,2025-09-25 05:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,5,9,3,0,0
Binh_Thanh,2025-09-25 05:53:00+07:00,24,32,1,133.4975369458128,False,31.72,69,1.54,0,5,9,3,0,0
Phu_My_Hung,2025-09-25 05:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,5,9,3,0,0
District_1,2025-09-25 06:53:00+07:00,7,25,1,354.54545454545456,False,31.66,69,1.54,0,6,9,3,0,0
Thu_Thiem,2025-09-25 06:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,6,9,3,0,0
Tan_Son_Nhat,2025-09-25 06:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,6,9,3,0,0
Binh_Thanh,2025-09-25 06:53:00+07:00,24,32,1,133.4975369458128,False,31.72,69,1.54,0,6,9,3,0,0
Phu_My_Hung,2025-09-25 06:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,6,9,3,0,0
District_1,2025-09-25 07:53:00+07:00,7,24,1,344.11764705882354,False,31.66,69,1.54,0,7,9,3,0,1
Thu_Thiem,2025-09-25 07:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,7,9,3,0,1
Tan_Son_Nhat,2025-09-25 07:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,7,9,3,0,1
Binh_Thanh,2025-09-25 07:53:00+07:00,22,32,1,145.8128078817734,False,31.72,69,1.54,0,7,9,3,0,1
Phu_My_Hung,2025-09-25 07:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,7,9,3,0,1
District_1,2025-09-25 08:53:00+07:00,7,24,1,344.11764705882354,False,31.66,69,1.54,0,8,9,3,0,1
Thu_Thiem,2025-09-25 08:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,8,9,3,0,1
Tan_Son_Nhat,2025-09-25 08:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,8,9,3,0,1
Binh_Thanh,2025-09-25 08:53:00+07:00,22,32,1,145.8128078817734,False,31.72,69,1.54,0,8,9,3,0,1
Phu_My_Hung,2025-09-25 08:53:00+07:00,33,42,1,127.29357798165137,False,31.73,69,1.54,0,8,9,3,0,1
District_1,2025-09-25 09:53:00+07:00,5,24,1,485.2941176470588,False,31.66,69,1.54,0,9,9,3,0,1
Thu_Thiem,2025-09-25 09:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,9,9,3,0,1
Tan_Son_Nhat,2025-09-25 09:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,9,9,3,0,1
Binh_Thanh,2025-09-25 09:53:00+07:00,21,33,1,157.36040609137058,False,31.72,69,1.54,0,9,9,3,0,1
Phu_My_Hung,2025-09-25 09:53:00+07:00,34,42,1,123.5091743119266,False,31.73,69,1.54,0,9,9,3,0,1
District_1,2025-09-25 10:53:00+07:00,5,24,1,485.2941176470588,False,31.66,69,1.54,0,10,9,3,0,0
Thu_Thiem,2025-09-25 10:53:00+07:00,40,40,1,100.0,False,31.72,69,1.54,0,10,9,3,0,0
Tan_Son_Nhat,2025-09-25 10:53:00+07:00,31,31,1,100.0,False,32.01,62,1.54,0,10,9,3,0,0
Binh_Thanh,2025-09-25 10:53:00+07:00,21,33,1,157.36040609137058,False,31.72,69,1.54,0,10,9,3,0,0
Phu_My_Hung,2025-09-25 10:53:00+07:00,34,42,1,123.5091743119266,False,31.73,69,1.54,0,10,9,3,0,0
District_1,2025-09-25 11:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,11,9,3,0,0
Thu_Thiem,2025-09-25 11:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,11,9,3,0,0
Tan_Son_Nhat,2025-09-25 11:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,11,9,3,0,0
Binh_Thanh,2025-09-25 11:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,11,9,3,0,0
Phu_My_Hung,2025-09-25 11:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,11,9,3,0,0
District_1,2025-09-25 12:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,12,9,3,0,0
Thu_Thiem,2025-09-25 12:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,12,9,3,0,0
Tan_Son_Nhat,2025-09-25 12:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,12,9,3,0,0
Binh_Thanh,2025-09-25 12:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,12,9,3,0,0
Phu_My_Hung,2025-09-25 12:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,12,9,3,0,0
District_1,2025-09-25 13:53:00+07:00,6,26,1,441.9354838709677,False,31.66,70,3.6,0,13,9,3,0,0
Thu_Thiem,2025-09-25 13:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,13,9,3,0,0
Tan_Son_Nhat,2025-09-25 13:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,13,9,3,0,0
Binh_Thanh,2025-09-25 13:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,13,9,3,0,0
Phu_My_Hung,2025-09-25 13:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,13,9,3,0,0
District_1,2025-09-25 14:53:00+07:00,6,26,1,441.9354838709677,False,31.66,70,3.6,0,14,9,3,0,0
Thu_Thiem,2025-09-25 14:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,14,9,3,0,0
Tan_Son_Nhat,2025-09-25 14:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,14,9,3,0,0
Binh_Thanh,2025-09-25 14:53:00+07:00,23,33,1,143.6548223350254,False,31.72,70,3.6,0,14,9,3,0,0
Phu_My_Hung,2025-09-25 14:53:00+07:00,34,41,1,120.6047032474804,False,31.73,70,3.6,0,14,9,3,0,0
District_1,2025-09-25 15:53:00+07:00,10,24,1,241.17647058823528,False,31.66,70,3.6,0,15,9,3,0,0
Thu_Thiem,2025-09-25 15:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,15,9,3,0,0
Tan_Son_Nhat,2025-09-25 15:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,15,9,3,0,0
Binh_Thanh,2025-09-25 15:53:00+07:00,23,33,1,143.6548223350254,False,31.72,70,3.6,0,15,9,3,0,0
Phu_My_Hung,2025-09-25 15:53:00+07:00,34,41,1,120.6047032474804,False,31.73,70,3.6,0,15,9,3,0,0
District_1,2025-09-25 16:53:00+07:00,10,24,1,241.17647058823528,False,31.66,70,3.6,0,16,9,3,0,1
Thu_Thiem,2025-09-25 16:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,16,9,3,0,1
Tan_Son_Nhat,2025-09-25 16:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,16,9,3,0,1
Binh_Thanh,2025-09-25 16:53:00+07:00,23,33,1,143.6548223350254,False,31.72,70,3.6,0,16,9,3,0,1
Phu_My_Hung,2025-09-25 16:53:00+07:00,34,41,1,120.6047032474804,False,31.73,70,3.6,0,16,9,3,0,1
District_1,2025-09-25 17:53:00+07:00,10,24,1,241.17647058823528,False,31.66,70,3.6,0,17,9,3,0,1
Thu_Thiem,2025-09-25 17:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,17,9,3,0,1
Tan_Son_Nhat,2025-09-25 17:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,17,9,3,0,1
Binh_Thanh,2025-09-25 17:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,17,9,3,0,1
Phu_My_Hung,2025-09-25 17:53:00+07:00,35,41,1,117.13325867861141,False,31.73,70,3.6,0,17,9,3,0,1
District_1,2025-09-25 18:53:00+07:00,7,25,1,354.54545454545456,False,31.66,70,3.6,0,18,9,3,0,1
Thu_Thiem,2025-09-25 18:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,18,9,3,0,1
Tan_Son_Nhat,2025-09-25 18:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,18,9,3,0,1
Binh_Thanh,2025-09-25 18:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,18,9,3,0,1
Phu_My_Hung,2025-09-25 18:53:00+07:00,35,41,1,117.13325867861141,False,31.73,70,3.6,0,18,9,3,0,1
District_1,2025-09-25 19:53:00+07:00,7,25,1,354.54545454545456,False,31.66,70,3.6,0,19,9,3,0,1
Thu_Thiem,2025-09-25 19:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,19,9,3,0,1
Tan_Son_Nhat,2025-09-25 19:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,19,9,3,0,1
Binh_Thanh,2025-09-25 19:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,19,9,3,0,1
Phu_My_Hung,2025-09-25 19:53:00+07:00,35,41,1,117.13325867861141,False,31.73,70,3.6,0,19,9,3,0,1
District_1,2025-09-25 20:53:00+07:00,7,25,1,354.54545454545456,False,31.66,70,3.6,0,20,9,3,0,0
Thu_Thiem,2025-09-25 20:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,20,9,3,0,0
Tan_Son_Nhat,2025-09-25 20:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,20,9,3,0,0
Binh_Thanh,2025-09-25 20:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,20,9,3,0,0
Phu_My_Hung,2025-09-25 20:53:00+07:00,35,41,1,117.13325867861141,False,31.73,70,3.6,0,20,9,3,0,0
District_1,2025-09-25 21:53:00+07:00,8,26,1,332.258064516129,False,31.64,69,1.54,0,21,9,3,0,0
Thu_Thiem,2025-09-25 21:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,21,9,3,0,0
Tan_Son_Nhat,2025-09-25 21:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,21,9,3,0,0
Binh_Thanh,2025-09-25 21:53:00+07:00,18,32,1,178.32512315270935,False,31.72,70,3.6,0,21,9,3,0,0
Phu_My_Hung,2025-09-25 21:53:00+07:00,34,41,1,120.6047032474804,False,31.73,70,3.6,0,21,9,3,0,0
District_1,2025-09-25 22:53:00+07:00,8,26,1,332.258064516129,False,31.64,69,1.54,0,22,9,3,0,0
Thu_Thiem,2025-09-25 22:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,22,9,3,0,0
Tan_Son_Nhat,2025-09-25 22:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,22,9,3,0,0
Binh_Thanh,2025-09-25 22:53:00+07:00,18,32,1,178.32512315270935,False,31.72,70,3.6,0,22,9,3,0,0
Phu_My_Hung,2025-09-25 22:53:00+07:00,34,41,1,120.6047032474804,False,31.73,70,3.6,0,22,9,3,0,0
District_1,2025-09-25 23:53:00+07:00,8,26,1,332.258064516129,False,31.64,69,1.54,0,23,9,3,0,0
Thu_Thiem,2025-09-25 23:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,23,9,3,0,0
Tan_Son_Nhat,2025-09-25 23:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,23,9,3,0,0
Binh_Thanh,2025-09-25 23:53:00+07:00,18,32,1,178.32512315270935,False,31.72,70,3.6,0,23,9,3,0,0
Phu_My_Hung,2025-09-25 23:53:00+07:00,34,41,1,120.6047032474804,False,31.73,70,3.6,0,23,9,3,0,0
District_1,2025-09-26 00:53:00+07:00,8,26,1,332.258064516129,False,31.66,70,3.6,0,0,9,4,0,0
Thu_Thiem,2025-09-26 00:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,0,9,4,0,0
Tan_Son_Nhat,2025-09-26 00:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,0,9,4,0,0
Binh_Thanh,2025-09-26 00:53:00+07:00,20,33,1,165.48223350253807,False,31.72,70,3.6,0,0,9,4,0,0
Phu_My_Hung,2025-09-26 00:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,0,9,4,0,0
District_1,2025-09-26 01:53:00+07:00,6,27,1,456.66666666666663,False,31.66,70,3.6,0,1,9,4,0,0
Thu_Thiem,2025-09-26 01:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,1,9,4,0,0
Tan_Son_Nhat,2025-09-26 01:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,1,9,4,0,0
Binh_Thanh,2025-09-26 01:53:00+07:00,20,33,1,165.48223350253807,False,31.72,70,3.6,0,1,9,4,0,0
Phu_My_Hung,2025-09-26 01:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,1,9,4,0,0
District_1,2025-09-26 02:53:00+07:00,6,27,1,456.66666666666663,False,31.66,70,3.6,0,2,9,4,0,0
Thu_Thiem,2025-09-26 02:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,2,9,4,0,0
Tan_Son_Nhat,2025-09-26 02:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,2,9,4,0,0
Binh_Thanh,2025-09-26 02:53:00+07:00,20,33,1,165.48223350253807,False,31.72,70,3.6,0,2,9,4,0,0
Phu_My_Hung,2025-09-26 02:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,2,9,4,0,0
District_1,2025-09-26 03:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,3,9,4,0,0
Thu_Thiem,2025-09-26 03:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,3,9,4,0,0
Tan_Son_Nhat,2025-09-26 03:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,3,9,4,0,0
Binh_Thanh,2025-09-26 03:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,3,9,4,0,0
Phu_My_Hung,2025-09-26 03:53:00+07:00,33,41,1,124.30011198208287,False,31.73,70,3.6,0,3,9,4,0,0
District_1,2025-09-26 04:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,4,9,4,0,0
Thu_Thiem,2025-09-26 04:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,4,9,4,0,0
Tan_Son_Nhat,2025-09-26 04:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,4,9,4,0,0
Binh_Thanh,2025-09-26 04:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,4,9,4,0,0
Phu_My_Hung,2025-09-26 04:53:00+07:00,33,41,1,124.30011198208287,False,31.73,70,3.6,0,4,9,4,0,0
District_1,2025-09-26 05:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,5,9,4,0,0
Thu_Thiem,2025-09-26 05:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,5,9,4,0,0
Tan_Son_Nhat,2025-09-26 05:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,5,9,4,0,0
Binh_Thanh,2025-09-26 05:53:00+07:00,20,32,1,160.59113300492612,False,31.72,70,3.6,0,5,9,4,0,0
Phu_My_Hung,2025-09-26 05:53:00+07:00,33,41,1,124.30011198208287,False,31.73,70,3.6,0,5,9,4,0,0
District_1,2025-09-26 06:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,6,9,4,0,0
Thu_Thiem,2025-09-26 06:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,6,9,4,0,0
Tan_Son_Nhat,2025-09-26 06:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,6,9,4,0,0
Binh_Thanh,2025-09-26 06:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,6,9,4,0,0
Phu_My_Hung,2025-09-26 06:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,6,9,4,0,0
District_1,2025-09-26 07:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,7,9,4,0,1
Thu_Thiem,2025-09-26 07:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,7,9,4,0,1
Tan_Son_Nhat,2025-09-26 07:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,7,9,4,0,1
Binh_Thanh,2025-09-26 07:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,7,9,4,0,1
Phu_My_Hung,2025-09-26 07:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,7,9,4,0,1
District_1,2025-09-26 08:53:00+07:00,5,24,1,485.2941176470588,False,31.66,70,3.6,0,8,9,4,0,1
Thu_Thiem,2025-09-26 08:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,8,9,4,0,1
Tan_Son_Nhat,2025-09-26 08:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,8,9,4,0,1
Binh_Thanh,2025-09-26 08:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,8,9,4,0,1
Phu_My_Hung,2025-09-26 08:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,8,9,4,0,1
District_1,2025-09-26 09:53:00+07:00,6,27,1,456.66666666666663,False,31.66,70,3.6,0,9,9,4,0,1
Thu_Thiem,2025-09-26 09:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,9,9,4,0,1
Tan_Son_Nhat,2025-09-26 09:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,9,9,4,0,1
Binh_Thanh,2025-09-26 09:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,9,9,4,0,1
Phu_My_Hung,2025-09-26 09:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,9,9,4,0,1
District_1,2025-09-26 10:53:00+07:00,6,27,1,456.66666666666663,False,31.66,70,3.6,0,10,9,4,0,0
Thu_Thiem,2025-09-26 10:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,10,9,4,0,0
Tan_Son_Nhat,2025-09-26 10:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,10,9,4,0,0
